#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
100,"Guitartha","The Symposium",32,130,"","","The Sonic Age",2024-12-30,02:35,38,64,2,86,44,0,30,-8,C,4,2025-11-25,1leYm7d1nMBAPqpAH05szv,"The Symposium",8B,QT3F32416391
101,"Bonfire","Childish Gambino",70,162,"","","Camp",2011-11-15,03:12,51,75,6,0,31,30,30,-6,C♯/D♭,4,2025-11-25,0wps7rop5iHwBo0rQZ2g9A,"Glassnote - VMG",3B,USYAH1100339
102,"3005","Childish Gambino",79,166,"","","Because the Internet",2013-12-10,03:54,47,45,11,0,63,30,0,-7,F#/G♭ minor,4,2025-11-25,2X6b7zLdIxCejd6GqVcQ9M,"Glassnote - VMG",11A,USYAH1300213
103,"Redbone","Childish Gambino",83,160,"",""," Awaken, My Love! ",2016-12-02,05:26,74,35,18,1,58,0,10,-11,C♯/D♭,4,2025-11-25,3vQ4T78TTMOjQXGfXVKQJo,"Glassnote - VMG",3B,USYAH1600107
104,"The Bandit","Kings of Leon",53,145,"","","When You See Yourself",2021-03-05,04:10,39,82,1,77,39,0,10,-5,C,4,2025-11-25,7aYBo6hxjhJc8ECkbKAqnR,"RCA Records Label",8B,USRC12000543
105,"A Wave","Kings of Leon",40,158,"","","When You See Yourself",2021-03-05,05:23,35,62,23,75,6,0,10,-9,G#/A♭,4,2025-11-25,4FtVUd9vTgYcV6GxkhQsU4,"RCA Records Label",4B,USRC12000596
106,"100,000 People","Kings of Leon",45,78,"","","When You See Yourself",2021-03-05,05:44,42,47,32,13,11,0,0,-9,C,1,2025-11-25,2wuxCm6QikYr215FwRMF1I,"RCA Records Label",8B,USRC12000544
107,"Next Exit","Vacations",62,80,"","","No Place Like Home",2024-01-12,03:21,46,78,0,82,79,0,60,-7,D,4,2025-11-25,3aI2wWEeNmtYDvsAyJahyi,"Nettwerk Music Group",10B,CAN112300449
108,"STONE OCEAN - English Ver.","ichigo from 岸田教団&THE明星ロケッツ",38,180,"anime","Pop","STONE OCEAN",2021-12-01,03:29,55,94,0,0,73,0,10,-5,D,4,2025-11-25,37jKhtJXXIEMBt7FDe0ldB,"ワーナー ブラザース ジャパン",10B,JPQ462100100
109,"Tiny Screens","Chloe Slater",27,113,"","","Love Me Please",2025-02-04,02:58,54,86,0,33,19,0,30,-4,C,4,2025-11-25,51eOpp7zu8zHrFr3VtruSB,"stolen juice",8B,QMBZ92498213
110,"Fig Tree","Chloe Slater",24,138,"","","Love Me Please",2025-02-04,03:41,52,86,3,0,61,0,20,-5,F#/G♭,4,2025-11-25,452obEH2aW3OPLHsTJLe3o,"stolen juice",2B,QMDA72444318
111,"No You Girls","Franz Ferdinand",65,105,"indie rock","Rock","Tonight",2009-01-27,03:43,68,92,1,0,88,0,10,-4,D minor,4,2025-11-25,4VP8QiCeaZq8BeTIUrMQOG,"Domino Recording Co",7A,GBCEL0800926
112,"Azul","Little Jesus",55,147,"mexican indie, latin indie, latin alternative","Latin, Rock","Norte",2013-12-03,04:14,59,65,3,1,53,0,10,-9,G,4,2025-11-25,3V4TnrGeVCxB2TLZ2pZQYO,"Nuevos Amigos",9B,MX3741301169
113,"Químicos","Little Jesus",45,124,"mexican indie, latin indie, latin alternative","Latin, Rock","Norte",2013-12-03,04:26,66,65,3,0,72,0,20,-6,D#/E♭ minor,4,2025-11-25,0XSN5gjS49IiIzNejxMUlz,"Nuevos Amigos",2A,MX3741301173
114,"La Magia","Little Jesus",62,157,"mexican indie, latin indie, latin alternative","Latin, Rock","Río Salvaje",2016-06-17,04:05,57,88,1,0,48,0,30,-7,A#/B♭,4,2025-11-25,3XJmD5suzFUBHJ7sizBAiy,"Nuevos Amigos",6B,MX3741600024
115,"Los Ángeles, California","Little Jesus",35,144,"mexican indie, latin indie, latin alternative","Latin, Rock","Disco de Oro",2019-05-24,04:45,27,57,3,1,17,0,10,-8,G,4,2025-11-25,5VYaHqFTsRjvqgaox7Iu6C,"RCA Records Label",9B,MXF011900100
116,"Jodellavitanonhocapitouncazzo","Caparezza",52,99,"italian singer-songwriter","Folk","Verità Supposte",2003-01-01,04:10,75,85,10,0,83,20,20,-5,G,4,2025-11-25,05kv07AcsAQ0HnLsdb4NUA,"EMI Marketing",9B,ITD000300039
117,"Cutting Corners","Lunar Vacation",33,162,"","","Inside Every Fig is a Dead Wasp",2021-10-29,02:04,47,88,1,2,86,0,30,-6,E,4,2025-11-25,40NBTHHquv5lUCwnpcMkjz,"Keeled Scales",12B,QZEPW1905506
118,"Lover (Don't Let Me Down)","Palace",56,125,"","","Shoals",2022-01-21,04:10,51,57,4,0,23,0,10,-11,G,4,2025-11-25,4Yv6i6vsR5RoSsuTX8Anr3,"Fiction",9B,GBUM72105762
119,"Good Luck, Babe!","Chappell Roan",90,117,"","","Good Luck, Babe!",2024-04-05,03:38,70,58,5,0,79,0,0,-6,B minor,4,2025-11-25,0WbMK4wrZ1wFSty9F7FCgu,"Chappell Roan PS/ Island",10A,USUG12401967
120,"Running Up That Hill (A Deal With God)","Kate Bush",84,108,"art pop, baroque pop, art rock","Pop, Rock, Classical","Hounds Of Love",1985-09-16,04:58,63,55,72,0,19,0,0,-13,A#/B♭ minor,4,2025-11-25,1PtQJZVZIdWIYdARpZRDFO,"Fish People",3A,GBCNR8500002
121,"Running Up That Hill","Placebo",64,180,"britpop","Pop, Rock","Covers",2003-03-24,04:57,45,36,27,52,8,0,0,-14,A#/B♭ minor,4,2025-11-25,0uYVJ8z5kgMayMNPJA6Cz9,"Elevator Lady Ltd",3A,GBAAA0300682
122,"So Weit Wie Noch Nie","Jürgen Paape",27,126,"","","So Weit Wie Noch Nie",2002-07-22,06:00,78,74,10,86,42,0,10,-8,C♯/D♭,4,2025-11-25,6dgHQPQ4b2XDrvoehls0bF,"Kompakt",3B,DEU670100052
123,"No Geography","The Chemical Brothers",42,126,"big beat, alternative dance, electronic, breakbeat","Electronic, Pop, Rock","No Geography",2019-04-12,03:10,37,82,12,65,12,0,10,-7,C♯/D♭ minor,4,2025-11-25,59Pm53KuA0xaLHcSAX94wk,"EMI",12A,GBUM71807651
124,"Laura non c'è","Nek",62,126,"italo dance, rock en español, latin pop","Electronic, Pop, Latin, Rock","Lei, gli amici e tutto il resto",1996-00-00,03:46,63,71,26,0,45,0,0,-6,A minor,4,2025-11-25,7anRsNjcOSrNYf2FjYopCH,"WM Italy",8A,ITJ039700011
125,"Reborn","Colin Stetson",47,133,"","","Hereditary (Original Soundtrack Album)",2018-00-00,03:51,16,16,35,23,3,0,10,-10,C♯/D♭,4,2025-11-25,6pDzUazSIrRhViOqiMMraX,"Milan Records",3B,US5941408630
126,"Nagano","CLUBZ, Ela Minus",22,79,"latin indie, mexican indie, latin alternative, electropop","Electronic, Pop, Latin, Rock","Destellos",2019-01-25,03:03,59,78,1,71,88,0,10,-6,F minor,4,2025-11-25,7D3hMIiRJGmtryTFDoqM8k,"Clubz, under exclusive license to Profil de Face",4A,FR9W11816660
127,"Autoreggente","Bambole Di Pezza, Kate Klein",30,162,"riot grrrl","Rock","DIRTY (Deluxe)",2023-11-17,03:02,48,86,0,0,79,0,30,-4,C,4,2025-11-25,5hCbo2347MbGG8WOmkx8d3,"Universal Music Italia srL.",8B,ITOL62300252
128,"Gold","Kiiara",64,113,"","","low kii savage",2016-03-22,03:45,60,41,62,0,41,30,10,-9,G#/A♭,5,2025-11-25,6ZSO7kPn8IMJFymyticbJO,"Atlantic Records",4B,USAT21503773
129,"Young","Vacations",78,80,"","","Vibes",2016-00-00,03:09,50,81,0,1,59,0,0,-4,G,4,2025-11-25,1KIJclzEbNhSVw8tiHPWwE,"Nettwerk Music Group",9B,SEYOK1669274
130,"Rather Be (feat. Jess Glynne)","Clean Bandit, Jess Glynne",69,121,"","","New Eyes",2014-05-09,03:47,80,59,16,0,55,0,10,-7,B,4,2025-11-25,0am001WwFBVGDGLwRh3ixi,"Big Beat Records/Atlantic",1B,GBAHS1300498
131,"Symphony (feat. Zara Larsson)","Clean Bandit, Zara Larsson",75,123,"","","Symphony (feat. Zara Larsson)",2017-03-16,03:32,71,63,26,0,46,0,10,-5,C minor,4,2025-11-25,1x5sYLZiu9r5E43kMlt9f8,"Atlantic Records UK",5A,GBAHS1700199
132,"Stay The Night - Featuring Hayley Williams Of Paramore","Zedd, Hayley Williams",67,128,"edm, art pop","Pop, Electronic","Clarity (Deluxe)",2012-00-00,03:37,60,74,11,0,46,0,0,-3,G#/A♭,4,2025-11-25,2QtJA4gbwe1AcanB2p21aP,"Interscope",4B,USUM71311478
133,"Von dutch","Charli xcx",79,130,"hyperpop, art pop","Pop, Electronic","BRAT",2024-06-07,02:44,71,70,0,0,65,0,10,-6,A#/B♭,4,2025-11-25,3Y1EvIgEVw51XtgNEgpz5c,"Atlantic Records",6B,USAT22313737
134,"Talk talk","Charli xcx",67,130,"hyperpop, art pop","Pop, Electronic","BRAT",2024-06-07,02:41,58,89,5,0,64,20,10,-6,C minor,3,2025-11-25,62fqMvguJbsSs9HKhhRfuS,"Atlantic Records",5A,USAT22401345
135,"Sympathy is a knife","Charli xcx",73,132,"hyperpop, art pop","Pop, Electronic","BRAT",2024-06-07,02:31,72,71,5,0,58,0,40,-6,G minor,4,2025-11-25,5c9tBmJKbTdn1vhzXHeAwW,"Atlantic Records",6A,USAT22401343
136,"Kaitlyn","Eric Dangerfield, The Paradox",35,145,"pop punk","Pop, Rock","Kaitlyn",2024-07-03,03:05,58,77,0,0,55,0,30,-7,D,4,2025-11-25,0y8iN4iwHzn2K9pwcYxW3S,"2018980 Records DK2",10B,QZPLS2460116
137,"Mykonos","Fleet Foxes",52,83,"indie folk, folk, indie","Folk, Pop, Rock","First Collection 2006-2009",2018-11-09,04:35,30,45,40,0,34,0,10,-9,B,4,2025-11-25,2s7pyee9w04uQy3cNKzey9,"Sub Pop Records",1B,USSUB0878104
138,"Kool Thing","Sonic Youth",59,155,"noise rock, grunge, alternative rock, post-punk, shoegaze","Rock","Goo",1990-01-01,04:06,26,82,1,9,25,0,10,-12,G,4,2025-11-25,1ZozGivTAYsOwhy6LVHsPX,"Geffen",9B,USGF19029704
139,"Greed","Freddie Dredd",39,150,"phonk","Hip Hop","Greed",2022-06-30,02:20,78,86,37,1,59,20,10,-7,G,4,2025-11-25,7wiYi2QYJFI3j3YKD8Ct4i,"Doomshop Records/RCA Records",9B,USRC12201544
140,"Disco","Surf Curse",78,173,"indie","Pop, Rock","Disco",2019-06-12,02:32,47,62,3,0,78,0,10,-9,B minor,4,2025-11-25,2Lumsra3kuU61wXkEKzKaK,"Surf Curse",10A,USAT22103311
141,"Persiana Americana","Soda Stereo",51,101,"rock en español, latin rock, argentine rock, latin alternative","Rock, Latin","Originales - 20 Exitos",1983-00-00,04:50,58,92,15,1,49,0,20,-6,E minor,4,2025-11-25,7JZP7kQsuFFWOrtAI7uNiW,"Sony Special Products",9A,ARF109400134
142,"Bayview Dream","The Co Founder",0,165,"","","Never Miss A Good Opportunity To Shut The Fuck Up",2024-05-17,03:09,32,79,0,14,27,0,0,-6,E,4,2025-11-25,7qxW5Z9sfL0NUZAnvk1AY0,"Many Hats Distribution",12B,QZNWP2450797
143,"DK","Juventud Latinoamericana",2,124,"","","Sonido y Formas de la Infancia",2024-04-19,04:05,45,85,42,51,16,10,10,-10,G,4,2025-11-25,5JWBYtfNH2niNo8yfCeNSI,"Abstrakt Muzak",9B,QM6MZ2423139
144,"Gilding the Lily","HUNNY",29,160,"indie pop","Pop, Rock","Windows I",2017-05-26,03:00,45,92,0,0,67,0,50,-8,G#/A♭,4,2025-11-25,6usxoSOXGrQ1mGH4UllfCI,"Epitaph",4B,QM24S1701429
145,"Coral Crown","Darren Korb, Erin Yvette, Ashley Barrett, Judy Alice Lee",52,158,"soundtrack","Classical, Easy Listening","Coral Crown",2024-05-08,04:06,41,96,1,0,34,10,20,-4,C♯/D♭ minor,4,2025-11-25,7Cn3qVIokJ9ljscjexzAWr,"Supergiant Games",12A,TCAIF2473955
146,"Saturday Night","HUNNY, Bleached",33,140,"indie pop, riot grrrl, garage rock","Rock, Pop","Yes. Yes. Yes. Yes. Yes.",2019-07-19,02:33,56,80,0,0,85,0,20,-3,A minor,3,2025-11-25,1CZKATfzxZ0GIwfCgOcK5a,"Epitaph",8A,USEP41922004
147,"Tren Al Sur","Los Prisioneros",64,181,"latin rock, rock en español","Latin, Rock","Coleccion Suprema",2007-01-01,05:38,59,62,0,2,73,0,0,-9,A minor,4,2025-11-25,5nvS1vouQkX0HxOohfqCoS,"Capitol Latin",8A,CLBB29000001
148,"Careful","Paramore",56,165,"pop punk, emo","Rock, Pop","Brand New Eyes",2009-09-25,03:50,42,95,0,0,61,0,20,-4,G#/A♭,4,2025-11-25,63L9AjBDN3SOMbJlBkFqiZ,"Fueled By Ramen",4B,USAT20902319
149,"Vowels (and the Importance of Being Me)","HUNNY",51,150,"indie pop","Pop, Rock","Vowels (and the Importance of Being Me)",2016-04-08,03:04,48,88,0,0,72,0,10,-5,E,4,2025-11-25,2yfu1w0yFYHAHnr4p5JS7V,"Epitaph",12B,TCACN1666155
150,"Drag Me Down","One Direction",79,138,"","","Made In The A.M. (Deluxe Edition)",2015-11-13,03:12,73,70,11,0,60,0,0,-6,C minor,4,2025-11-25,2K87XMYnUMqLcX3zvtAF4G,"Syco Music",5A,GBHMU1500070
151,"Better Off (Alone, Pt. III)","Alan Walker, Dash Berlin, Vikkstar",59,130,"trance, big room","Electronic","Better Off (Alone, Pt. III)",2023-09-28,02:31,51,69,3,0,37,0,10,-5,A minor,4,2025-11-25,1P7hMSbpJOQy58eC78qx7s,"Records/Columbia",8A,USQX92305376
152,"Human","Rag'n'Bone Man",78,75,"","","Human (Deluxe)",2017-02-10,03:20,60,71,39,0,55,30,10,-4,A,4,2025-11-25,58zsLZPvfflaiIbNWoA22O,"Best Laid Plans/Columbia",11B,GBARL1600665
153,"On & On","Cartoon, Jéja, Daniel Levi",75,174,"","","On & On",2015-07-09,03:27,46,69,30,0,43,0,10,-5,B,4,2025-11-25,2uZWffKoemZDI0gHcBEcDc,"NCS",1B,GB2LD0902016
154,"Don't Let Me Down","The Chainsmokers, Daya",84,160,"","","Don't Let Me Down",2016-02-05,03:28,53,87,16,1,43,10,10,-5,B,4,2025-11-25,1i1fxkWeaMmKEB4T7zqbzK,"Disruptor Records/Columbia",1B,USQX91600011
155,"Here Comes Your Man","Pixies",71,125,"alternative rock","Rock","Doolittle",1989-04-17,03:21,67,80,1,8,88,0,40,-11,D,4,2025-11-25,4IvZLDtwBHmBmwgDIUbuwa,"4AD",10B,GBAFL9700090
156,"Lying from You","Linkin Park",71,160,"nu metal, rap metal, rock, alternative metal","Metal, Rock, Hip Hop","Meteora (Bonus Edition)",2003-03-25,02:55,53,95,1,0,76,20,0,-3,D#/E♭ minor,4,2025-11-25,3BmjRmFTESgWZLPSVGp8aG,"Warner Records",2A,USWB10300465
157,"Faint","Linkin Park",84,135,"nu metal, rap metal, rock, alternative metal","Metal, Rock, Hip Hop","Meteora",2003-03-25,02:42,55,98,13,0,61,10,0,-4,E,4,2025-11-25,4Yf5bqU3NK4kNOypcrLYwU,"Warner Records",12B,USWB10300468
158,"Numb","Linkin Park",88,110,"nu metal, rap metal, rock, alternative metal","Metal, Rock, Hip Hop","Meteora",2003-03-25,03:07,49,87,0,0,21,0,40,-4,F#/G♭ minor,4,2025-11-25,2nLtzopw4rPReszdYBJU6h,"Warner Records",11A,USWB10300474
159,"In the End","Linkin Park",89,105,"nu metal, rap metal, rock, alternative metal","Metal, Rock, Hip Hop","Hybrid Theory (Bonus Edition)",2000-10-24,03:36,56,86,1,0,40,0,20,-6,D#/E♭ minor,4,2025-11-25,60a0Rd6pjrkxjPbaKzXjfq,"Warner Records",2A,USWB10002407
160,"Brazil","Declan McKenna",78,121,"","","What Do You Think About the Car?",2017-04-21,04:12,69,62,9,0,67,0,0,-5,E,4,2025-11-25,4sNG6zQBmtq7M8aeeKJRMQ,"Columbia",12B,GBARL1500856
161,"Walkin","Denzel Curry",66,136,"","","Melt My Eyez See Your Future",2022-03-25,04:40,56,65,13,0,39,20,20,-7,B minor,4,2025-11-25,1q8DwZtQen5fvyB7cKbShC,"Loma Vista Recordings",10A,USC4R2211725
162,"ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]","100 gecs, Charli xcx, Rico Nasty, Kero Kero Bonito",51,107,"hyperpop, glitch, art pop","Pop, Electronic","1000 gecs and The Tree of Clues",2020-07-10,03:34,85,47,12,0,62,20,0,-8,G#/A♭,4,2025-11-25,2T93MtJuKMzcGRTR8fdizV,"Dog Show Records",4B,USAT22000177
163,"LosT","Bring Me The Horizon",61,185,"metalcore, emo, screamo, rock, post-hardcore","Rock, Metal","LosT",2023-05-04,03:25,40,94,0,0,39,20,20,-3,A minor,4,2025-11-25,5BgnL6gHauuvxe4Ok6W1aC,"RCA Records Label",8A,GBARL2202050
164,"Go With The Flow","Queens of the Stone Age",65,159,"stoner rock, alternative rock","Rock","Songs For The Deaf",2002-00-00,03:07,24,99,1,11,37,10,80,-4,E minor,4,2025-11-25,45DElIx0dXqUH4A88yQFdE,"Interscope",9A,USIR10211290
165,"No One Knows","Queens of the Stone Age",68,171,"stoner rock, alternative rock","Rock","Songs For The Deaf",2002-00-00,04:38,51,59,4,0,64,0,30,-5,C,4,2025-11-25,6NvRxjfYkkT2SpirAlmsjH,"Interscope",8B,USIR10211291
166,"Mr. Brightside","The Killers",89,148,"alternative rock","Rock","Hot Fuss",2004-00-00,03:42,35,91,0,0,24,0,10,-5,C♯/D♭,4,2025-11-25,003vvx7Niy0yvhvHt4a68B,"Island Records",3B,USIR20400274
167,"Kids","MGMT",82,123,"indie","Pop, Rock","Oracular Spectacular",2007-12-14,05:02,45,93,0,0,17,0,30,-4,A,4,2025-11-25,1jJci4qxiYcOHhQR247rEU,"Red Ink/Columbia",11B,USSM10702135
168,"Houdini","Foster The People",68,110,"","","Torches",2011-05-23,03:22,63,91,1,0,76,0,10,-4,G#/A♭,4,2025-11-25,5Fli1xRi01bvCjsZvKWro0,"Columbia",4B,USSM11005694
169,"weapon","Against The Current",55,180,"pop punk","Pop, Rock","fever",2021-07-23,03:17,40,92,0,0,44,10,20,-4,G minor,4,2025-11-25,5z0QlOV93W6Yo7DG2SYOJP,"Fueled By Ramen",6A,USAT22100747
170,"VADO DI MATTO","Asjatica",6,165,"","","VADO DI MATTO",2023-02-03,02:15,55,81,2,0,27,0,10,-6,G,4,2025-11-25,6ENWZUAwZJBazFJqMu2wWq,"Reload Music",9B,QM4TW2304279
171,"Kaboom","Naeleck",29,95,"electro house","Electronic","Christmas Kaboom",2022-11-25,03:06,54,65,0,91,17,0,30,-4,A minor,4,2025-11-25,3r4fcy5ojAZkg3jc3dGOGy,"Signatune",8A,FR9W12241919
172,"Roller Mobster","Carpenter Brut",0,131,"synthwave, darkwave","Electronic","Trilogy",2015-01-19,03:34,42,92,0,90,19,0,10,-2,G,4,2025-11-25,4eiTSqoxOWExDu57OSQWgr,"No Quarter",9B,FR9W11319889
173,"I'll Do It","Heidi Montag",71,113,"","","Superficial",2010-01-11,03:30,83,88,1,54,62,0,0,-4,C♯/D♭,4,2025-11-25,3RpCFxfsccNPDTWd3ALMaB,"Pratt Productions",3B,US2RS0910019
174,"Complicated","Avril Lavigne",84,78,"","","Let Go",2002-06-04,04:04,59,78,6,0,43,0,30,-6,F,4,2025-11-25,5xEM5hIgJ1jjgcEBfpkt2F,"Arista",7B,USAR10200223
175,"I Wanna Go","Britney Spears",69,130,"pop","Pop","Femme Fatale (Deluxe Version)",2011-03-28,03:30,70,55,0,0,79,0,30,-7,F,4,2025-11-25,5cCAZS9VhLGEDV4NCfieeg,"Jive",7B,USJI11100095
176,"One Last Time","Ariana Grande",86,125,"pop","Pop","My Everything (Deluxe)",2014-08-22,03:17,63,59,9,0,10,0,10,-5,G#/A♭,4,2025-11-25,7xoUc6faLbCqZO6fQEYprd,"Universal Records",4B,USUM71409723
177,"Drown","Bring Me The Horizon",74,143,"metalcore, emo, screamo, rock, post-hardcore","Rock, Metal","That's The Spirit",2015-09-11,03:42,41,94,0,0,24,0,70,-3,C♯/D♭ minor,4,2025-11-25,6o39Ln9118FKTMbM4BvcEy,"RCA Records Label",12A,GBARL1500797
178,"Follow You","Bring Me The Horizon",72,90,"metalcore, emo, screamo, rock, post-hardcore","Rock, Metal","That's The Spirit",2015-09-11,03:51,54,66,8,0,51,0,10,-6,D#/E♭ minor,4,2025-11-25,6lFUdRItQEsEuD7dSINL47,"RCA Records Label",2A,GBARL1500772
179,"Kool-Aid","Bring Me The Horizon",59,149,"metalcore, emo, screamo, rock, post-hardcore","Rock, Metal","Kool-Aid",2024-01-05,03:48,25,95,0,0,24,20,60,-3,F minor,4,2025-11-25,1rBiNR61IhvbzeKwfs3AwE,"RCA Records Label",4A,GBARL2301975
180,"EX","Asjatica",1,170,"","","EX",2023-06-16,02:02,55,77,1,0,85,0,60,-4,A,4,2025-11-25,0s2a4lDkvChIBsDfoa69ET,"Reload Music",11B,QM6P42353700
181,"Burning Love","Elvis Presley",41,144,"rockabilly, rock and roll","Rock","The Best of The '68 Comeback Special (Live)",2019-02-15,02:49,67,75,10,1,97,0,20,-11,D,4,2025-11-25,33SYREaDG4dXUivj9iFaTj,"RCA/Legacy",10B,USRC18705934
182,"Somebody to Love","Jefferson Airplane",68,132,"psychedelic rock, acid rock","Rock","Surrealistic Pillow",1967-00-00,02:54,50,58,41,0,65,0,30,-9,E,4,2025-11-25,4uGIJG1jYFonGc4LGp5uQL,"RCA/BMG Heritage",12B,USRC10301008
183,"I Don't Care","VIOLENT VIRA",62,175,"","","I Don't Care",2021-09-24,03:01,37,86,0,0,25,0,10,-7,C♯/D♭,4,2025-11-25,3RzYbj6Rr6mSJCar4Ua86F,"VIOLENT VIRA",3B,QZNWQ2141282
184,"Vanilka","Transglobal Underground, Tim Whelan, Hamilton Lee, Gurjit Sihra, Sheema Mukherjee, Hamid Mantu",13,172,"big beat","Electronic","Impossible Broadcasting",2004-00-00,05:02,44,74,0,64,11,0,0,-9,C♯/D♭,4,2025-11-25,2lHxanK0lO1aVDYOfllLwh,"Mule Satellite Records",3B,GBGSG0400012
185,"Zombie","The Cranberries",50,167,"","","No Need To Argue (The Complete Sessions 1994-1995)",1994-10-03,05:06,31,65,2,1,31,0,30,-9,G,4,2025-11-25,7EZC6E7UjZe63f1jRmkWxt,"Island Records",9B,USIR29400443
186,"Starlight","Muse",77,122,"alternative rock, rock","Rock","Black Holes and Revelations",2006-06-28,04:00,55,87,0,0,32,0,20,-4,E,4,2025-11-25,3skn2lauGk7Dx6bVIt5DVj,"Warner Records",12B,GBAHT0500592
187,"King Kunta","Kendrick Lamar",73,107,"hip hop, west coast hip hop","Hip Hop","To Pimp A Butterfly",2015-03-16,03:54,88,66,1,0,49,10,10,-5,F#/G♭ minor,4,2025-11-25,0N3W5peJUQtI4eyR6GJT5O,"Aftermath",11A,USUM71502494
188,"Chala Head Chala","Ricardo Silva",42,154,"anime","Pop","Canciones de los Personajes de Dragon Ball",2019-08-23,03:16,48,86,9,0,47,0,70,-6,D,3,2025-11-25,5FF2HUZ5jPrCzPHgPq6TDk,"Alternativa Representa, S.A. de C.V.",10B,MXF171922083
189,"All The Small Things","blink-182",82,149,"pop punk, punk, rock, skate punk, emo","Rock, Pop","Enema Of The State",1999-06-01,02:47,43,90,1,0,69,0,60,-5,C,4,2025-11-25,2m1hi0nfMR9vdGC8UcrnwU,"Geffen",8B,USMC19959123
190,"I Miss You","blink-182",78,110,"pop punk, punk, rock, skate punk, emo","Rock, Pop","blink-182",2003-01-01,03:47,66,78,0,0,58,0,0,-7,B,4,2025-11-25,1oTo3ijRbaDAtrjJrGAPSw,"Geffen*",1B,USMC10346123
191,"All I Wanted","Paramore",80,144,"pop punk, emo","Rock, Pop","Brand New Eyes",2009-09-25,03:45,49,72,2,3,15,0,10,-5,F#/G♭ minor,4,2025-11-25,1Bv3h7Vc4AaYA2BcSM3rVd,"Fueled By Ramen",11A,USAT20902328
192,"What's My Age Again?","blink-182",78,158,"pop punk, punk, rock, skate punk, emo","Rock, Pop","Enema Of The State",1999-06-01,02:28,39,95,1,0,47,0,0,-7,F#/G♭,4,2025-11-25,4LJhJ6DQS7NwE7UKtvcM52,"Geffen",2B,USMC19959007
193,"KOMM, SUSSER TOD - M-10 Director's Edit Version","Arianne",56,152,"anime","Pop","Evangelion Finally",2020-12-04,07:46,56,75,6,0,71,0,10,-5,A#/B♭,4,2025-11-25,0DI3WNmIyfi2GZLQwhYDQC,"Masterworks",6B,JPKI09716710
194,"Amphetamines (use me)","VIOLENT VIRA",51,135,"","","Till' Death Was Never Enough",2023-08-04,03:09,53,91,0,74,37,0,30,-5,A,4,2025-11-25,5cB8tmCkOzktCpgzYAZEKi,"Distrokid",11B,QZNWX2382671
195,"Tehran","Mark Eliyahu",29,169,"","","Tehran (Apple TV+ Original Series Soundtrack)",2020-09-25,03:57,54,80,4,74,50,0,0,-7,C♯/D♭,4,2025-11-25,4NzGOFhDmcwUPSwgW326i4,"Lakeshore Records",3B,USLS52077701
196,"Sail","Mareux",45,115,"darkwave, cold wave","Electronic, Rock","Decade",2013-07-07,02:42,62,63,7,4,39,10,30,-8,D,4,2025-11-25,57Nez0yOaE9h7HuPObxDJP,"Mareux",10B,QZMHP2079661
197,"Cherry Waves","Deftones",79,124,"nu metal, alternative metal, rap metal, shoegaze, rock","Metal, Rock, Hip Hop","Saturday Night Wrist",2006-10-25,05:17,47,86,0,1,17,0,10,-4,D,4,2025-11-25,70L6nHORQsblY813yNqUR3,"Maverick",10B,USMV20600284
198,"Is It Really You?","Loathe",69,110,"shoegaze","Rock","I Let It in and It Took Everything",2020-02-07,04:47,56,72,0,40,11,0,10,-8,A,3,2025-11-25,4OmlsAT8r4q9vPFBvfYgyZ,"SHARPTONE",11B,DED831901370
199,"All For You","Night Riots",18,141,"","","Love Gloom",2016-10-21,03:55,48,86,1,0,43,0,0,-4,D,3,2025-11-25,5iRNyVceIz0DTdpSafiBM8,"Sumerian Records",10B,USYFZ1675609
200,"Connections","Blind Seagull",0,175,"post-punk, cold wave, darkwave, gothic rock, deathrock","Electronic, Rock","Pressure",2018-02-18,02:41,30,58,0,92,10,0,20,-5,G,4,2025-11-25,1Nb2iHmomvQJVKhy8z8V8d,"BKV Sound",9B,QZ8LD1963535
201,"Iris","TR/ST",38,92,"darkwave, cold wave, witch house, synthpop, post-punk, ebm, electroclash","Electronic, Rock, Pop","The Destroyer - 2",2019-11-01,05:18,46,84,2,19,25,0,10,-7,G#/A♭,4,2025-11-25,6f2l4b7e0mQ7jXbbBcxAzf,"House Arrest",4B,QM6N21956988
202,"Mil Veces Maldito","Déjenme Dormir",0,146,"latin indie","Latin, Rock","Mil Veces Maldito",2021-05-28,03:45,58,78,4,0,90,0,10,-8,B,4,2025-11-25,45c5MqhQOlxOs3k9lsNhAL,"2900986 Records DK2",1B,QZHN52105364
203,"Inmigrante","Los Animales También Se Suicidan",0,150,"latin indie, mexican indie","Latin, Rock","Balneario",2019-04-12,03:17,48,80,0,1,68,0,20,-6,C,4,2025-11-25,4bppezxjHTaEscb7DYtmTL,"Disco Intrépido",8B,US7VG1987683
204,"Peligro","Reik",60,127,"latin pop","Latin, Pop","Peligro",2012-06-22,03:41,68,91,1,0,94,0,10,-4,A minor,4,2025-11-25,5Giq7ViIXKkTtxOhzPY2Qf,"Columbia",8A,MXF011100035
